Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension
Alm Achupallas,11-04-2020,4:00:00,2292.534912,836.5615234,0,0,12500.99805
Alm Achupallas,11-04-2020,4:15:00,2290.5979,862.973877,0,0,12499.11621
Alm Achupallas,11-04-2020,4:30:00,2187.311279,823.1248169,0,0,12507.6377
Alm Achupallas,11-04-2020,4:45:00,2209.197754,853.1497803,0,0,12503.56543
Alm Achupallas,11-04-2020,5:00:00,2052.884033,764.6617432,0,0,12515.83789
Alm Achupallas,11-04-2020,5:15:00,2311.407471,909.8162842,0,0,12496.21582
Alm Achupallas,11-04-2020,5:30:00,2064.317383,785.3983765,0,0,12512.05762
Alm Achupallas,11-04-2020,5:45:00,2169.646729,843.0530396,0,0,12503.67578
Alm Achupallas,11-04-2020,6:00:00,2091.640137,794.6843262,0,0,12515.58301
Alm Achupallas,11-04-2020,6:15:00,2224.850098,862.4225464,0,0,12505.47461
Alm Achupallas,11-04-2020,6:30:00,2057.940918,720.4743042,0,0,12420.80176
Alm Achupallas,11-04-2020,6:45:00,2165.347412,791.6046753,0,0,12410.60938
Alm Achupallas,11-04-2020,7:00:00,2166.064941,774.2669678,0,0,12413.1377
Alm Achupallas,11-04-2020,7:15:00,2202.280762,788.1057129,0,0,12417.44824
Alm Achupallas,11-04-2020,7:30:00,1991.153809,666.1533813,0,0,12459.59473
Alm Achupallas,11-04-2020,7:45:00,2164.248291,748.4179077,0,0,12459.76074
Alm Achupallas,11-04-2020,8:00:00,2064.535645,664.4181519,0,0,12464.03125
Alm Achupallas,11-04-2020,8:15:00,2355.437744,734.4735107,0,0,12441.5957
Alm Achupallas,11-04-2020,8:30:00,2306.75,702.9831543,0,0,12438.21191
Alm Achupallas,11-04-2020,8:45:00,2403.668945,717.9788208,0,0,12418.39355
Alm Achupallas,11-04-2020,9:00:00,2569.693115,771.4880981,0,0,12374.14258
Alm Achupallas,11-04-2020,9:15:00,2752.051025,211.5391998,0,0,12398.63965
Alm Achupallas,11-04-2020,9:30:00,2723.331787,135.5547028,0,0,12402.74902
Alm Achupallas,11-04-2020,9:45:00,2910.501221,212.8101807,0,0,12381.97852
Alm Achupallas,11-04-2020,10:00:00,3099.453857,243.1684418,0,0,12367.20117
Alm Achupallas,11-04-2020,10:15:00,3237.785645,243.6686554,0,0,12359.11426
Alm Achupallas,11-04-2020,10:30:00,3265.633301,254.1485901,0,0,12358.83301
Alm Achupallas,11-04-2020,10:45:00,3347.497803,274.0761414,0,0,12349.49902
Alm Achupallas,11-04-2020,11:00:00,3387.30542,282.2459106,0,0,12335.5957
Alm Achupallas,11-04-2020,11:15:00,3565.259766,332.3104858,0,0,12308.4541
Alm Achupallas,11-04-2020,11:30:00,3643.459961,342.771759,0,0,12306.73047
Alm Achupallas,11-04-2020,11:45:00,3651.465088,356.2493286,0,0,12357.04199
Alm Achupallas,11-04-2020,12:00:00,3703.727783,396.3274841,0,0,12407.6875
Alm Achupallas,11-04-2020,12:15:00,3779.275635,421.4585876,0,0,12381.20313
Alm Achupallas,11-04-2020,12:30:00,3841.009277,432.0908508,0,0,12384.28711
Alm Achupallas,11-04-2020,12:45:00,3861.702148,440.1293945,0,0,12374.57715
Alm Achupallas,11-04-2020,13:00:00,3991.421143,479.3994141,0,0,12341.76465
Alm Achupallas,11-04-2020,13:15:00,4112.693359,519.7518921,0,0,12347.90332
Alm Achupallas,11-04-2020,13:30:00,4208.73291,549.8265381,0,0,12324.31738
Alm Achupallas,11-04-2020,13:45:00,4453.507813,657.8120728,0,0,12402.74512
Alm Achupallas,11-04-2020,14:00:00,4454.86377,641.3493652,0,0,12421.16699
Alm Achupallas,11-04-2020,14:15:00,4440.520508,625.5205688,0,0,12413.14258
Alm Achupallas,11-04-2020,14:30:00,4371.341309,607.7438965,0,0,12419.00977
Alm Achupallas,11-04-2020,14:45:00,4343.675293,611.7341919,0,0,12443.23926
Alm Achupallas,11-04-2020,15:00:00,4374.011719,632.0389404,0,0,12436.92676
Alm Achupallas,11-04-2020,15:15:00,4214.453125,581.710083,0,0,12470.86133
Alm Achupallas,11-04-2020,15:30:00,4129.362793,577.1796875,0,0,12495.45117
Alm Achupallas,11-04-2020,15:45:00,4184.02002,602.1885376,0,0,12498.02344
Alm Achupallas,11-04-2020,16:00:00,4120.506836,550.902832,0,0,12509.37598
Alm Achupallas,11-04-2020,16:15:00,4021.646484,529.4335938,0,0,12521.75488
Alm Achupallas,11-04-2020,16:30:00,4158.456543,569.0861816,0,0,12519.74023
Alm Achupallas,11-04-2020,16:45:00,4055.595459,534.5774536,0,0,12530.98926
Alm Achupallas,11-04-2020,17:00:00,4054.489746,502.0265198,0,0,12537.7959
Alm Achupallas,11-04-2020,17:15:00,3938.929443,381.554657,0,0,12465.09863
Alm Achupallas,11-04-2020,17:30:00,4127.402832,412.9033813,0,0,12438.12207
Alm Achupallas,11-04-2020,17:45:00,4170.269043,415.7331238,0,0,12427.53711
Alm Achupallas,11-04-2020,18:00:00,4355.0625,428.0700684,0,0,12422.30371
Alm Achupallas,11-04-2020,18:15:00,4467.666016,398.0626526,0,0,12429.71094
Alm Achupallas,11-04-2020,18:30:00,4621.734375,424.2219849,0,0,12399.73438
Alm Achupallas,11-04-2020,18:45:00,5111.925781,546.026001,0,0,12331.03125
Alm Achupallas,11-04-2020,19:00:00,5365.595703,531.5222778,0,0,12319.89355
Alm Achupallas,11-04-2020,19:15:00,5635.828125,581.0715942,0,0,12312.48047
Alm Achupallas,11-04-2020,19:30:00,5630.027344,629.7391968,0,0,12435.23145
Alm Achupallas,11-04-2020,19:45:00,5804.625977,675.8473511,0,0,12438.87109
Alm Achupallas,11-04-2020,20:00:00,5661.881836,623.7871704,0,0,12455.10547
Alm Achupallas,11-04-2020,20:15:00,5679.405762,622.9425049,0,0,12458.38477
Alm Achupallas,11-04-2020,20:30:00,5484.655762,561.0900879,0,0,12474.02637
Alm Achupallas,11-04-2020,20:45:00,5544.96582,583.7769165,0,0,12474.71484
Alm Achupallas,11-04-2020,21:00:00,5234.593262,472.9460754,0,0,12502.8457
Alm Achupallas,11-04-2020,21:15:00,5299.592773,507.8690491,0,0,12511.36621
Alm Achupallas,11-04-2020,21:30:00,5167.526855,449.4020386,0,0,12524.49414
Alm Achupallas,11-04-2020,21:45:00,5080.960938,446.2084045,0,0,12527.11426
Alm Achupallas,11-04-2020,22:00:00,4869.367676,405.2503662,0,0,12541.76367
Alm Achupallas,11-04-2020,22:15:00,4955.109863,484.1539307,0,0,12523.39453
Alm Achupallas,11-04-2020,22:30:00,4872.413086,465.0091553,0,0,12435.75293
Alm Achupallas,11-04-2020,22:45:00,4720.846191,448.9455261,0,0,12447.26563
Alm Achupallas,11-04-2020,23:00:00,4539.500488,406.5152588,0,0,12467.64648
Alm Achupallas,11-04-2020,23:15:00,4371.82666,362.8466187,0,0,12486.63672
Alm Achupallas,11-04-2020,23:30:00,4280.402344,357.4909363,0,0,12493.89063
Alm Achupallas,11-04-2020,23:45:00,4109.512207,932.3024902,0,0,12424.96973
Alm Achupallas,12-04-2020,0:00:00,4019.45459,956.9735718,0,0,12423.59961
Alm Achupallas,12-04-2020,0:15:00,3946.846924,977.4016113,0,0,12421.02734
Alm Achupallas,12-04-2020,0:30:00,3908.456055,1018.510681,0,0,12415.01563
Alm Achupallas,12-04-2020,0:45:00,3625.350586,945.4307251,0,0,12437.37109
Alm Achupallas,12-04-2020,1:00:00,3565.012451,983.6904907,0,0,12437.35547
Alm Achupallas,12-04-2020,1:15:00,3278.104736,875.7473755,0,0,12453.75195
Alm Achupallas,12-04-2020,1:30:00,3127.098877,846.9811401,0,0,12464.2666
Alm Achupallas,12-04-2020,1:45:00,2936.763672,822.7611084,0,0,12471.46484
Alm Achupallas,12-04-2020,2:00:00,2854.845459,837.2426147,0,0,12471.21777
Alm Achupallas,12-04-2020,2:15:00,2755.129395,829.2327271,0,0,12478.62207
Alm Achupallas,12-04-2020,2:30:00,2735.255127,865.3955688,0,0,12475.87793
Alm Achupallas,12-04-2020,2:45:00,2553.758545,820.8081665,0,0,12487.4248
Alm Achupallas,12-04-2020,3:00:00,2503.593018,816.2471924,0,0,12494.15234
Alm Achupallas,12-04-2020,3:15:00,2521.348877,853.3728638,0,0,12491.4834
Alm Achupallas,12-04-2020,3:30:00,2423.093994,822.2781982,0,0,12497.56445
Alm Achupallas,12-04-2020,3:45:00,2320.149658,820.9207764,0,0,12500.37891
Alm Achupallas,12-04-2020,4:00:00,2302.128174,834.1851196,0,0,12503.7041
Alm Achupallas,12-04-2020,4:15:00,2165.537354,745.0876465,0,0,12473.19629
Alm Achupallas,12-04-2020,4:30:00,2220.621094,763.1008911,0,0,12401.62793
Alm Achupallas,12-04-2020,4:45:00,2097.175049,716.1282349,0,0,12409.92188
Alm Achupallas,12-04-2020,5:00:00,2167.544189,757.6172485,0,0,12406.13086
Alm Achupallas,12-04-2020,5:15:00,2165.170898,785.0137329,0,0,12403.78418
Alm Achupallas,12-04-2020,5:30:00,2268.907959,817.0626831,0,0,12392.91602
Alm Achupallas,12-04-2020,5:45:00,2078.462158,727.6571045,0,0,12400.09668
Alm Achupallas,12-04-2020,6:00:00,2165.70752,792.1203613,0,0,12400.12109
Alm Achupallas,12-04-2020,6:15:00,2078.788574,735.6889648,0,0,12407.15039
Alm Achupallas,12-04-2020,6:30:00,2164.254883,776.069397,0,0,12416.46875
Alm Achupallas,12-04-2020,6:45:00,2064.848633,730.7398682,0,0,12418.58789
Alm Achupallas,12-04-2020,7:00:00,2211.404053,804.8374023,0,0,12399.89355
Alm Achupallas,12-04-2020,7:15:00,2207.731201,761.4685059,0,0,12408.31641
Alm Achupallas,12-04-2020,7:30:00,2284.379395,803.359375,0,0,12413.42285
Alm Achupallas,12-04-2020,7:45:00,2052.150146,672.4998779,0,0,12440.6377
Alm Achupallas,12-04-2020,8:00:00,2198.410156,742.7172241,0,0,12434.93359
Alm Achupallas,12-04-2020,8:15:00,2148.942383,658.6859131,0,0,12440.48633
Alm Achupallas,12-04-2020,8:30:00,2290.282959,680.5095825,0,0,12429.21777
Alm Achupallas,12-04-2020,8:45:00,2341.164795,671.0958862,0,0,12418.7998
Alm Achupallas,12-04-2020,9:00:00,2451.692871,690.6269531,0,0,12405.80469
Alm Achupallas,12-04-2020,9:15:00,2599.755859,694.2230225,0,0,12380.90625
Alm Achupallas,12-04-2020,9:30:00,2812.403076,718.9544678,0,0,12361.00293
Alm Achupallas,12-04-2020,9:45:00,3160.641846,793.6398926,0,0,12348.29297
Alm Achupallas,12-04-2020,10:00:00,3392.682617,801.2778931,0,0,12345.80664
Alm Achupallas,12-04-2020,10:15:00,3380.811768,693.9311523,0,0,12339.98242
Alm Achupallas,12-04-2020,10:30:00,3499.833252,762.5245972,0,0,12315.04688
Alm Achupallas,12-04-2020,10:45:00,3611.343262,817.9037476,0,0,12296.5332
Alm Achupallas,12-04-2020,11:00:00,3647.418945,833.1656494,0,0,12358.42188
Alm Achupallas,12-04-2020,11:15:00,3700.992188,853.5412598,0,0,12376.15234
Alm Achupallas,12-04-2020,11:30:00,3778.678467,875.4967651,0,0,12355.09961
Alm Achupallas,12-04-2020,11:45:00,3795.750732,892.5827637,0,0,12334.11426
Alm Achupallas,12-04-2020,12:00:00,3786.07959,896.4476929,0,0,12350.75781
Alm Achupallas,12-04-2020,12:15:00,3576.330078,812.0716553,0,0,12352.49316
Alm Achupallas,12-04-2020,12:30:00,4016.790527,980.2457886,0,0,12340.62207
Alm Achupallas,12-04-2020,12:45:00,4129.935547,1045.932739,0,0,12391.55371
Alm Achupallas,12-04-2020,13:00:00,4143.06543,1071.742798,0,0,12395.77441
Alm Achupallas,12-04-2020,13:15:00,4332.601074,1117.646851,0,0,12392.53809
Alm Achupallas,12-04-2020,13:30:00,4518.936035,1188.506226,0,0,12375.08594
Alm Achupallas,12-04-2020,13:45:00,4669.664063,1226.735596,0,0,12366.64648
Alm Achupallas,12-04-2020,14:00:00,4646.447266,1226.517578,0,0,12370.08398
Alm Achupallas,12-04-2020,14:15:00,4642.798828,1228.773315,0,0,12374.66309
Alm Achupallas,12-04-2020,14:30:00,4537.035645,1220.268188,0,0,12376.16016
Alm Achupallas,12-04-2020,14:45:00,4463.74707,1222.973999,0,0,12376.21289
Alm Achupallas,12-04-2020,15:00:00,4423.355469,1229.445923,0,0,12383.46484
Alm Achupallas,12-04-2020,15:15:00,4350.036621,1204.944092,0,0,12409.94531
Alm Achupallas,12-04-2020,15:30:00,4264.600098,1199.790161,0,0,12415.16797
Alm Achupallas,12-04-2020,15:45:00,4200.268066,1193.703857,0,0,12420.86328
Alm Achupallas,12-04-2020,16:00:00,4110.888672,1183.430298,0,0,12426.70508
Alm Achupallas,12-04-2020,16:15:00,4107.682617,1177.144287,0,0,12431.65039
Alm Achupallas,12-04-2020,16:30:00,4125.938965,1168.948242,0,0,12438.62695
Alm Achupallas,12-04-2020,16:45:00,4149.449707,1168.325562,0,0,12445.21777
Alm Achupallas,12-04-2020,17:00:00,4154.486328,1146.060669,0,0,12448.41211
Alm Achupallas,12-04-2020,17:15:00,4244.608398,1141.730469,0,0,12440.08203
Alm Achupallas,12-04-2020,17:30:00,4347.403809,1133.012695,0,0,12428.64844
Alm Achupallas,12-04-2020,17:45:00,4486.895508,1132.228149,0,0,12424.26855
Alm Achupallas,12-04-2020,18:00:00,4625.672363,1120.825806,0,0,12427.99805
Alm Achupallas,12-04-2020,18:15:00,4743.184082,1135.571777,0,0,12449.06934
Alm Achupallas,12-04-2020,18:30:00,4959.493164,1136.896362,0,0,12430.66406
Alm Achupallas,12-04-2020,18:45:00,5242.408203,1196.571777,0,0,12365.31348
Alm Achupallas,12-04-2020,19:00:00,5678.15625,1226.523438,0,0,12351.90039
Alm Achupallas,12-04-2020,19:15:00,5874.703613,1250.822388,0,0,12372.81543
Alm Achupallas,12-04-2020,19:30:00,5893.197266,1227.963867,0,0,12376.45313
Alm Achupallas,12-04-2020,19:45:00,5861.586426,1190.074707,0,0,12393.3291
Alm Achupallas,12-04-2020,20:00:00,5774.94043,1187.820557,0,0,12398.43457
Alm Achupallas,12-04-2020,20:15:00,5797.548828,1178.983887,0,0,12402.8623
Alm Achupallas,12-04-2020,20:30:00,5619.779785,1104.692383,0,0,12423.96289
Alm Achupallas,12-04-2020,20:45:00,5536.872559,1039.469727,0,0,12431.24902
Alm Achupallas,12-04-2020,21:00:00,5437.876465,1063.358154,0,0,12435.7627
Alm Achupallas,12-04-2020,21:15:00,5311.407715,1038.79834,0,0,12449.7998
Alm Achupallas,12-04-2020,21:30:00,5251.898438,1034.086792,0,0,12458.25684
Alm Achupallas,12-04-2020,21:45:00,5161.609375,1016.469849,0,0,12429.2998
Alm Achupallas,12-04-2020,22:00:00,5043.458496,1008.360168,0,0,12438.77734
Alm Achupallas,12-04-2020,22:15:00,4820.388672,945.0582886,0,0,12447.37598
Alm Achupallas,12-04-2020,22:30:00,4640.345215,904.9309692,0,0,12465.08594
Alm Achupallas,12-04-2020,22:45:00,4758.769531,1042.437622,0,0,12464.38086
Alm Achupallas,12-04-2020,23:00:00,4359.171387,910.3438721,0,0,12493.04688
Alm Achupallas,12-04-2020,23:15:00,4339.581543,977.2275391,0,0,12487.6748
Alm Achupallas,12-04-2020,23:30:00,4092.52417,886.4838257,0,0,12499.51758
Alm Achupallas,12-04-2020,23:45:00,4046.231201,937.7449951,0,0,12491.7334
Alm Achupallas,13-04-2020,0:00:00,3759.011719,827.9020996,0,0,12470.95508
Alm Achupallas,13-04-2020,0:15:00,3658.375977,856.6287231,0,0,12414.78516
Alm Achupallas,13-04-2020,0:30:00,3544.94043,851.9952393,0,0,12410.13184
Alm Achupallas,13-04-2020,0:45:00,3345.404541,834.2843018,0,0,12424.2334
Alm Achupallas,13-04-2020,1:00:00,3234.315674,824.8406372,0,0,12440.89746
Alm Achupallas,13-04-2020,1:15:00,3073.665527,832.4310913,0,0,12452.32715
Alm Achupallas,13-04-2020,1:30:00,3036.915283,861.8364868,0,0,12460.8457
Alm Achupallas,13-04-2020,1:45:00,2732.190918,782.4528809,0,0,12470.44629
Alm Achupallas,13-04-2020,2:00:00,2749.581787,848.918335,0,0,12472.25684
Alm Achupallas,13-04-2020,2:15:00,2592.152344,804.8752441,0,0,12484.75879
Alm Achupallas,13-04-2020,2:30:00,2625.62793,870.1264648,0,0,12472.62402
Alm Achupallas,13-04-2020,2:45:00,2369.94043,776.4193115,0,0,12488.04492
Alm Achupallas,13-04-2020,3:00:00,2406.065186,830.9385986,0,0,12483.51953
Alm Achupallas,13-04-2020,3:15:00,2370.85791,820.196106,0,0,12489.65234
Alm Achupallas,13-04-2020,3:30:00,2270.553711,789.5609131,0,0,12497.78027
Alm Achupallas,13-04-2020,3:45:00,2250.034424,821.647644,0,0,12499.85254
Alm Achupallas,13-04-2020,4:00:00,2191.872803,805.9054565,0,0,12503.2373
Alm Achupallas,13-04-2020,4:15:00,2311.25293,875.2652588,0,0,12495.16699
Alm Achupallas,13-04-2020,4:30:00,2138.928467,782.6890869,0,0,12509.74121
Alm Achupallas,13-04-2020,4:45:00,2177.314697,818.2171631,0,0,12498.11816
Alm Achupallas,13-04-2020,5:00:00,2106.933838,770.4283447,0,0,12481.11133
Alm Achupallas,13-04-2020,5:15:00,2133.341553,763.5985718,0,0,12433.12402
Alm Achupallas,13-04-2020,5:30:00,2048.279297,734.9748535,0,0,12463.71094
Alm Achupallas,13-04-2020,5:45:00,2216.470215,847.8389282,0,0,12485.77539
Alm Achupallas,13-04-2020,6:00:00,2149.735596,755.6677246,0,0,12496.08887
Alm Achupallas,13-04-2020,6:15:00,2341.64502,827.3646851,0,0,12481.7207
Alm Achupallas,13-04-2020,6:30:00,2262.157715,749.3719482,0,0,12483.84375
Alm Achupallas,13-04-2020,6:45:00,2415.557373,817.3511963,0,0,12472.96582
Alm Achupallas,13-04-2020,7:00:00,2455.036133,827.3725586,0,0,12460.24512
Alm Achupallas,13-04-2020,7:15:00,2350.61792,776.5009766,0,0,12481.44531
Alm Achupallas,13-04-2020,7:30:00,2303.490723,708.9733276,0,0,12486.4209
Alm Achupallas,13-04-2020,7:45:00,2377.992432,729.0950317,0,0,12477.7207
Alm Achupallas,13-04-2020,8:00:00,2564.92334,821.0992432,0,0,12445.73633
Alm Achupallas,13-04-2020,8:15:00,2379.574707,668.845459,0,0,12427.65625
Alm Achupallas,13-04-2020,8:30:00,2642.649658,759.7905884,0,0,12398.77246
Alm Achupallas,13-04-2020,8:45:00,2737.798584,792.2737427,0,0,12353.09668
Alm Achupallas,13-04-2020,9:00:00,2708.54834,762.5326538,0,0,12359.9873
Alm Achupallas,13-04-2020,9:15:00,2816.569336,174.4050598,0,0,12392.00488
Alm Achupallas,13-04-2020,9:30:00,3000.842041,208.0105896,0,0,12367.59375
Alm Achupallas,13-04-2020,9:45:00,3086.25293,221.8957214,0,0,12363.15527
Alm Achupallas,13-04-2020,10:00:00,3120.45166,234.9332733,0,0,12355.14355
Alm Achupallas,13-04-2020,10:15:00,3289.620605,293.7009583,0,0,12358.69531
Alm Achupallas,13-04-2020,10:30:00,3495.905518,399.2901306,0,0,12360.53809
Alm Achupallas,13-04-2020,10:45:00,3477.751709,401.1972961,0,0,12344.73535
Alm Achupallas,13-04-2020,11:00:00,3498.537598,428.4422913,0,0,12338.34473
Alm Achupallas,13-04-2020,11:15:00,3588.160889,458.1343384,0,0,12313.72559
Alm Achupallas,13-04-2020,11:30:00,3554.040039,455.203949,0,0,12306.42676
Alm Achupallas,13-04-2020,11:45:00,3586.645996,460.1802063,0,0,12356.27344
Alm Achupallas,13-04-2020,12:00:00,3613.780029,477.461792,0,0,12400.9248
Alm Achupallas,13-04-2020,12:15:00,3728.736084,508.2322998,0,0,12410.90625
Alm Achupallas,13-04-2020,12:30:00,3743.068359,534.7952881,0,0,12399.49707
Alm Achupallas,13-04-2020,12:45:00,3903.220947,608.0663452,0,0,12382.73145
Alm Achupallas,13-04-2020,13:00:00,3875.312744,626.043396,0,0,12370.20117
Alm Achupallas,13-04-2020,13:15:00,4022.979248,656.8383179,0,0,12368.95117
Alm Achupallas,13-04-2020,13:30:00,4160.537598,699.0317383,0,0,12389.49805
Alm Achupallas,13-04-2020,13:45:00,4192.334961,716.7225342,0,0,12367.91602
Alm Achupallas,13-04-2020,14:00:00,4211.977539,714.4627686,0,0,12358.75781
Alm Achupallas,13-04-2020,14:15:00,4130.419434,702.1195679,0,0,12339.67969
Alm Achupallas,13-04-2020,14:30:00,4021.576172,682.6184082,0,0,12338.23145
Alm Achupallas,13-04-2020,14:45:00,4093.425781,697.0928345,0,0,12333.44922
Alm Achupallas,13-04-2020,15:00:00,4009.337402,689.588562,0,0,12333.25586
Alm Achupallas,13-04-2020,15:15:00,3992.821777,685.3569946,0,0,12314.98926
Alm Achupallas,13-04-2020,15:30:00,3861.919189,662.2825928,0,0,12315.2832
Alm Achupallas,13-04-2020,15:45:00,3878.181152,659.2886963,0,0,12322.71582
Alm Achupallas,13-04-2020,16:00:00,3853.765381,653.2023926,0,0,12336.03516
Alm Achupallas,13-04-2020,16:15:00,3829.427246,679.0524292,0,0,12385.10254
Alm Achupallas,13-04-2020,16:30:00,3798.900391,672.213623,0,0,12409.52637
Alm Achupallas,13-04-2020,16:45:00,3750.809326,679.065918,0,0,12429.65332
Alm Achupallas,13-04-2020,17:00:00,3807.014404,695.4090576,0,0,12456.62793
Alm Achupallas,13-04-2020,17:15:00,3807.353271,685.0727539,0,0,12475.40918
Alm Achupallas,13-04-2020,17:30:00,3712.484619,593.9456787,0,0,12479.44141
Alm Achupallas,13-04-2020,17:45:00,3727.044922,578.7661743,0,0,12499.58008
Alm Achupallas,13-04-2020,18:00:00,3892.91626,604.6537476,0,0,12522.10254
Alm Achupallas,13-04-2020,18:15:00,4064.660156,619.229126,0,0,12519.35254
Alm Achupallas,13-04-2020,18:30:00,4403.640625,607.0977173,0,0,12450.29004
Alm Achupallas,13-04-2020,18:45:00,4900.645996,650.8375854,0,0,12385.40332
Alm Achupallas,13-04-2020,19:00:00,5472.512695,706.6356812,0,0,12365.29688
Alm Achupallas,13-04-2020,19:15:00,5695.536621,690.189209,0,0,12387.74121
Alm Achupallas,13-04-2020,19:30:00,5811.071777,696.4734497,0,0,12405.60547
Alm Achupallas,13-04-2020,19:45:00,5613.531738,639.859314,0,0,12428.89551
Alm Achupallas,13-04-2020,20:00:00,5594.305176,626.8605347,0,0,12440.20215
Alm Achupallas,13-04-2020,20:15:00,5573.898438,609.510437,0,0,12455.36914
Alm Achupallas,13-04-2020,20:30:00,5418.829102,581.1348877,0,0,12472.16699
Alm Achupallas,13-04-2020,20:45:00,5312.937988,557.0912476,0,0,12475.33203
Alm Achupallas,13-04-2020,21:00:00,5293.856934,557.2593994,0,0,12490.20898
Alm Achupallas,13-04-2020,21:15:00,5273.64209,525.9043579,0,0,12500.13184
Alm Achupallas,13-04-2020,21:30:00,5223.501465,520.6312866,0,0,12498.65918
Alm Achupallas,13-04-2020,21:45:00,5044.643555,490.5141296,0,0,12514.81641
Alm Achupallas,13-04-2020,22:00:00,4963.746582,488.3017578,0,0,12518.98145
Alm Achupallas,13-04-2020,22:15:00,4775.472168,451.3764038,0,0,12515.15137
Alm Achupallas,13-04-2020,22:30:00,4809.614258,517.9464722,0,0,12471.46191
Alm Achupallas,13-04-2020,22:45:00,4622.736816,458.1163025,0,0,12470.89844
Alm Achupallas,13-04-2020,23:00:00,4569.92334,550.9698486,0,0,12468.66211
Alm Achupallas,13-04-2020,23:15:00,4244.491211,450.0309143,0,0,12489.31445
Alm Achupallas,13-04-2020,23:30:00,4354.054688,553.31427,0,0,12487.58301
Alm Achupallas,13-04-2020,23:45:00,4032.159424,1036.929565,0,0,12437.61621
Alm Achupallas,14-04-2020,0:00:00,3940.158203,1074.080444,0,0,12441.17969
Alm Achupallas,14-04-2020,0:15:00,3699.099609,1023.922485,0,0,12469.40332
Alm Achupallas,14-04-2020,0:30:00,3689.884766,1073.620605,0,0,12460.2041
Alm Achupallas,14-04-2020,0:45:00,3448.900391,957.1723633,0,0,12379.77734
Alm Achupallas,14-04-2020,1:00:00,3323.734863,962.5844116,0,0,12386.39063
Alm Achupallas,14-04-2020,1:15:00,2879.25415,752.8000488,0,0,12414.32324
Alm Achupallas,14-04-2020,1:30:00,2974.652344,884.2288818,0,0,12404.99023
Alm Achupallas,14-04-2020,1:45:00,2682.353516,777.6619263,0,0,12430.45898
Alm Achupallas,14-04-2020,2:00:00,2599.881348,806.2456665,0,0,12434.29004
