Medidor,Fecha,Hora,kW_del,kVAr_del,kW_rec,kVAr_rec,tension,,,
Alm Agua Santa,28-08-2020,5:00:00,1642.883301,428.3842163,0,0,12403.14648,,,
Alm Agua Santa,28-08-2020,5:15:00,1637.55835,403.7171326,0,0,12409.37109,,,
Alm Agua Santa,28-08-2020,5:30:00,1631.091064,402.6011353,0,0,12408.71777,,,
Alm Agua Santa,28-08-2020,5:45:00,1645.896973,400.3850708,0,0,12407.77539,,,
Alm Agua Santa,28-08-2020,6:00:00,1669.671997,412.9977417,0,0,12400.33594,,,
Alm Agua Santa,28-08-2020,6:15:00,1712.974243,409.6834717,0,0,12395.38574,,,
Alm Agua Santa,28-08-2020,6:30:00,1723.712769,412.7978821,0,0,12386.52246,,,
Alm Agua Santa,28-08-2020,6:45:00,1767.330078,425.1863098,0,0,12373.98242,,,
Alm Agua Santa,28-08-2020,7:00:00,1779.765259,411.7129517,0,0,12370.52539,,,
Alm Agua Santa,28-08-2020,7:15:00,1811.180786,385.5267334,0,0,12364.03027,,,
Alm Agua Santa,28-08-2020,7:30:00,1778.53479,377.8871155,0,0,12366.62598,,,
Alm Agua Santa,28-08-2020,7:45:00,1821.223877,358.1075134,0,0,12359.11133,,,
Alm Agua Santa,28-08-2020,8:00:00,1867.65271,338.4265442,0,0,12342.63672,,,
Alm Agua Santa,28-08-2020,8:15:00,1965.668579,347.5829773,0,0,12301.04785,,,
Alm Agua Santa,28-08-2020,8:30:00,2061.764404,349.6367493,0,0,12289.14648,,,
Alm Agua Santa,28-08-2020,8:45:00,2158.543213,361.3369141,0,0,12282.20801,,,
Alm Agua Santa,28-08-2020,9:00:00,2292.840576,402.3879395,0,0,12404.61328,,,
Alm Agua Santa,28-08-2020,9:15:00,2356.258301,416.987915,0,0,12389.1377,,,
Alm Agua Santa,28-08-2020,9:30:00,2456.062256,438.1416321,0,0,12376.85352,,,
Alm Agua Santa,28-08-2020,9:45:00,2463.915527,418.2686768,0,0,12378.89258,,,
Alm Agua Santa,28-08-2020,10:00:00,2555.966553,412.3187866,0,0,12355.42188,,,
Alm Agua Santa,28-08-2020,10:15:00,2557.38623,417.9451904,0,0,12343.32227,,,
Alm Agua Santa,28-08-2020,10:30:00,2572.953857,424.2763672,0,0,12331.42969,,,
Alm Agua Santa,28-08-2020,10:45:00,2624.692871,441.1020813,0,0,12330.73438,,,
Alm Agua Santa,28-08-2020,11:00:00,2644.403809,462.7150269,0,0,12335.08301,,,
Alm Agua Santa,28-08-2020,11:15:00,2664.063721,489.383728,0,0,12325.33008,,,
Alm Agua Santa,28-08-2020,11:30:00,2719.170654,509.5002747,0,0,12330.7168,,,
Alm Agua Santa,28-08-2020,11:45:00,2706.962158,496.9372864,0,0,12374.54492,,,
Alm Agua Santa,28-08-2020,12:00:00,2730.407471,509.8274536,0,0,12378.20215,,,
Alm Agua Santa,28-08-2020,12:15:00,2760.071045,571.0441284,0,0,12376.50879,,,
Alm Agua Santa,28-08-2020,12:30:00,2723.118408,562.8231812,0,0,12375.12207,,,
Alm Agua Santa,28-08-2020,12:45:00,2694.695068,555.6294556,0,0,12378.41699,,,
Alm Agua Santa,28-08-2020,13:00:00,2723.715088,577.4691162,0,0,12373.12012,,,
Alm Agua Santa,28-08-2020,13:15:00,2757.224854,555.6514282,0,0,12373.73633,,,
Alm Agua Santa,28-08-2020,13:30:00,2757.4104,567.4038086,0,0,12371.41699,,,
Alm Agua Santa,28-08-2020,13:45:00,2804.637939,572.0321655,0,0,12374.07031,,,
Alm Agua Santa,28-08-2020,14:00:00,2851.012695,576.4760132,0,0,12369.34375,,,
Alm Agua Santa,28-08-2020,14:15:00,2831.656738,566.0802612,0,0,12372.02344,,,
Alm Agua Santa,28-08-2020,14:30:00,2796.448486,571.5593872,0,0,12368.53223,,,
Alm Agua Santa,28-08-2020,14:45:00,2709.651123,555.7020264,0,0,12376.27637,,,
Alm Agua Santa,28-08-2020,15:00:00,2685.764893,576.3841553,0,0,12382.0166,,,
Alm Agua Santa,28-08-2020,15:15:00,2697.510498,587.6389771,0,0,12385.90332,,,
Alm Agua Santa,28-08-2020,15:30:00,2662.936279,571.5358276,0,0,12397.02734,,,
Alm Agua Santa,28-08-2020,15:45:00,2661.949951,572.4100342,0,0,12397.87695,,,
Alm Agua Santa,28-08-2020,16:00:00,2716.823242,581.1973877,0,0,12407.41309,,,
Alm Agua Santa,28-08-2020,16:15:00,2748.994629,585.0566406,0,0,12421.18652,,,
Alm Agua Santa,28-08-2020,16:30:00,2762.880371,579.0109253,0,0,12412.69629,,,
Alm Agua Santa,28-08-2020,16:45:00,2788.372314,574.475647,0,0,12421.55762,,,
Alm Agua Santa,28-08-2020,17:00:00,2780.997559,563.5788574,0,0,12436.50293,,,
Alm Agua Santa,28-08-2020,17:15:00,2837.554443,578.3726807,0,0,12435.20801,,,
Alm Agua Santa,28-08-2020,17:30:00,2853.395996,549.1166992,0,0,12452.04492,,,
Alm Agua Santa,28-08-2020,17:45:00,2897.904541,562.8833008,0,0,12453.7666,,,
Alm Agua Santa,28-08-2020,18:00:00,2954.086426,581.6815186,0,0,12439.65332,,,
Alm Agua Santa,28-08-2020,18:15:00,3086.77002,573.7788086,0,0,12440.3252,,,
Alm Agua Santa,28-08-2020,18:30:00,3312.5,593.5357666,0,0,12407.92871,,,
Alm Agua Santa,28-08-2020,18:45:00,3708.085938,680.4619751,0,0,12331.24121,,,
Alm Agua Santa,28-08-2020,19:00:00,3970.116943,665.6467896,0,0,12308.12012,,,
Alm Agua Santa,28-08-2020,19:15:00,4092.783691,664.9483032,0,0,12297.30957,,,
Alm Agua Santa,28-08-2020,19:30:00,4162.481934,667.9389648,0,0,12284.80371,,,
Alm Agua Santa,28-08-2020,19:45:00,4263.459961,663.8132935,0,0,12291.19824,,,
Alm Agua Santa,28-08-2020,20:00:00,4257.77832,664.6948242,0,0,12300.02344,,,
Alm Agua Santa,28-08-2020,20:15:00,4230.677246,630.2560425,0,0,12316.27637,,,
Alm Agua Santa,28-08-2020,20:30:00,4170.748047,626.9622192,0,0,12340.0918,,,
Alm Agua Santa,28-08-2020,20:45:00,4202.813965,656.4997559,0,0,12329.75879,,,
Alm Agua Santa,28-08-2020,21:00:00,4203.168457,664.0841064,0,0,12327.80859,,,
Alm Agua Santa,28-08-2020,21:15:00,4167.658691,650.5391235,0,0,12347.11621,,,
Alm Agua Santa,28-08-2020,21:30:00,4126.15625,633.7091064,0,0,12358.87207,,,
Alm Agua Santa,28-08-2020,21:45:00,4143.48584,648.5864868,0,0,12370.9043,,,
Alm Agua Santa,28-08-2020,22:00:00,4100.496094,649.0095825,0,0,12386.50781,,,
Alm Agua Santa,28-08-2020,22:15:00,3995.672607,630.1530151,0,0,12386.11133,,,
Alm Agua Santa,28-08-2020,22:30:00,3912.174561,618.7043457,0,0,12399.70703,,,
Alm Agua Santa,28-08-2020,22:45:00,3832.473633,622.6994629,0,0,12417.09082,,,
Alm Agua Santa,28-08-2020,23:00:00,3669.430176,597.5585327,0,0,12433.24316,,,
Alm Agua Santa,28-08-2020,23:15:00,3535.278564,540.9053955,0,0,12454.48242,,,
Alm Agua Santa,28-08-2020,23:30:00,3395.198242,536.5219116,0,0,12469.81152,,,
Alm Agua Santa,28-08-2020,23:45:00,3294.758789,533.1300049,0,0,12480.92871,,,
Alm Agua Santa,29-08-2020,0:00:00,3199.279541,517.9984131,0,0,12488.32227,,,
Alm Agua Santa,29-08-2020,0:15:00,3040.189453,486.4365845,0,0,12335.98145,,,
Alm Agua Santa,29-08-2020,0:30:00,2907.716309,480.4185486,0,0,12332.64258,,,
Alm Agua Santa,29-08-2020,0:45:00,2785.787842,456.7911987,0,0,12349.16602,,,
Alm Agua Santa,29-08-2020,1:00:00,2625.160156,442.3888855,0,0,12371.7207,,,
Alm Agua Santa,29-08-2020,1:15:00,2544.659912,449.3262939,0,0,12383.64648,,,
Alm Agua Santa,29-08-2020,1:30:00,2442.496338,441.1832275,0,0,12402.77734,,,
Alm Agua Santa,29-08-2020,1:45:00,2387.226074,446.8760986,0,0,12423.58301,,,
Alm Agua Santa,29-08-2020,2:00:00,2291.468994,467.7244568,0,0,12445.11621,,,
Alm Agua Santa,29-08-2020,2:15:00,2197.155762,444.2594299,0,0,12445.67969,,,
Alm Agua Santa,29-08-2020,2:30:00,2125.978027,440.8521729,0,0,12427.93457,,,
Alm Agua Santa,29-08-2020,2:45:00,2073.771484,457.8922119,0,0,12386.81348,,,
Alm Agua Santa,29-08-2020,3:00:00,1982.263062,448.881012,0,0,12395.51074,,,
Alm Agua Santa,29-08-2020,3:15:00,1927.042847,454.556366,0,0,12404.1543,,,
Alm Agua Santa,29-08-2020,3:30:00,1881.420898,442.8860474,0,0,12411.78906,,,
Alm Agua Santa,29-08-2020,3:45:00,1836.48938,434.9369812,0,0,12415.75781,,,
Alm Agua Santa,29-08-2020,4:00:00,1803.938477,430.5376587,0,0,12421.42285,,,
Alm Agua Santa,29-08-2020,4:15:00,1773.069702,436.2906494,0,0,12409.21973,,,
Alm Agua Santa,29-08-2020,4:30:00,1747.74231,449.1187134,0,0,12410.64844,,,
Alm Agua Santa,29-08-2020,4:45:00,1724.531738,446.1766052,0,0,12413.34082,,,
Alm Agua Santa,29-08-2020,5:00:00,1704.878174,454.4111328,0,0,12412.65234,,,
Alm Agua Santa,29-08-2020,5:15:00,1685.218628,434.1567993,0,0,12415.57715,,,
Alm Agua Santa,29-08-2020,5:30:00,1695.275635,438.408905,0,0,12413.90625,,,
Alm Agua Santa,29-08-2020,5:45:00,1690.783325,428.2242432,0,0,12420.15918,,,
Alm Agua Santa,29-08-2020,6:00:00,1684.110962,435.8884888,0,0,12423.03906,,,
Alm Agua Santa,29-08-2020,6:15:00,1687.387085,428.476532,0,0,12421.24316,,,
Alm Agua Santa,29-08-2020,6:30:00,1689.927124,410.5867004,0,0,12420.60645,,,
Alm Agua Santa,29-08-2020,6:45:00,1691.952148,412.5027466,0,0,12426.37402,,,
Alm Agua Santa,29-08-2020,7:00:00,1689.595215,422.8311462,0,0,12433.72461,,,
Alm Agua Santa,29-08-2020,7:15:00,1635.779907,410.0999451,0,0,12445.75586,,,
Alm Agua Santa,29-08-2020,7:30:00,1631.983521,393.0331726,0,0,12447.1123,,,
Alm Agua Santa,29-08-2020,7:45:00,1661.9104,374.1319275,0,0,12448.61914,,,
Alm Agua Santa,29-08-2020,8:00:00,1706.528564,375.2874451,0,0,12420.47266,,,
Alm Agua Santa,29-08-2020,8:15:00,1809.731934,387.6091309,0,0,12405.63086,,,
Alm Agua Santa,29-08-2020,8:30:00,1872.888306,384.7757874,0,0,12385.82129,,,
Alm Agua Santa,29-08-2020,8:45:00,1935.87915,412.7819519,0,0,12372.35742,,,
Alm Agua Santa,29-08-2020,9:00:00,2026.759766,421.1056824,0,0,12359.98926,,,
Alm Agua Santa,29-08-2020,9:15:00,2099.805908,386.9831238,0,0,12369.62305,,,
Alm Agua Santa,29-08-2020,9:30:00,2179.363525,417.6971436,0,0,12351.2207,,,
Alm Agua Santa,29-08-2020,9:45:00,2240.391602,436.1725769,0,0,12333.6748,,,
Alm Agua Santa,29-08-2020,10:00:00,2284.368652,417.4242554,0,0,12332.06934,,,
Alm Agua Santa,29-08-2020,10:15:00,2353.349121,450.2244568,0,0,12311.2959,,,
Alm Agua Santa,29-08-2020,10:30:00,2396.909668,464.3832092,0,0,12298.05371,,,
Alm Agua Santa,29-08-2020,10:45:00,2414.79834,471.4810791,0,0,12290.40137,,,
Alm Agua Santa,29-08-2020,11:00:00,2421.789063,480.4159851,0,0,12289.45313,,,
Alm Agua Santa,29-08-2020,11:15:00,2416.381836,495.398407,0,0,12294.08008,,,
Alm Agua Santa,29-08-2020,11:30:00,2416.678223,500.7996826,0,0,12287.14551,,,
Alm Agua Santa,29-08-2020,11:45:00,2454.009766,513.2955933,0,0,12276.51074,,,
Alm Agua Santa,29-08-2020,12:00:00,2460.040039,571.8248291,0,0,12370.27734,,,
Alm Agua Santa,29-08-2020,12:15:00,2481.906738,606.3521118,0,0,12430.4668,,,
Alm Agua Santa,29-08-2020,12:30:00,2548.637207,628.7717896,0,0,12426.01074,,,
Alm Agua Santa,29-08-2020,12:45:00,2588.025635,651.8696899,0,0,12416.02441,,,
Alm Agua Santa,29-08-2020,13:00:00,2580.74707,660.6555176,0,0,12416.19922,,,
Alm Agua Santa,29-08-2020,13:15:00,2657.909912,677.6205444,0,0,12399.65332,,,
Alm Agua Santa,29-08-2020,13:30:00,2738.900391,690.3868408,0,0,12395.70801,,,
Alm Agua Santa,29-08-2020,13:45:00,2724.552979,677.1940308,0,0,12401.79102,,,
Alm Agua Santa,29-08-2020,14:00:00,2722.849365,668.8846436,0,0,12403.33105,,,
Alm Agua Santa,29-08-2020,14:15:00,2692.896484,668.079834,0,0,12410.45313,,,
Alm Agua Santa,29-08-2020,14:30:00,2672.265381,680.4085693,0,0,12410.29785,,,
Alm Agua Santa,29-08-2020,14:45:00,2714.543701,671.3962402,0,0,12417.03711,,,
Alm Agua Santa,29-08-2020,15:00:00,2669.611816,665.614502,0,0,12420.03711,,,
Alm Agua Santa,29-08-2020,15:15:00,2614.617432,663.0446777,0,0,12428.73535,,,
Alm Agua Santa,29-08-2020,15:30:00,2560.559814,674.6380005,0,0,12432.46973,,,
Alm Agua Santa,29-08-2020,15:45:00,2514.177002,663.637146,0,0,12442.45508,,,
Alm Agua Santa,29-08-2020,16:00:00,2528.750244,677.947998,0,0,12438.02246,,,
Alm Agua Santa,29-08-2020,16:15:00,2479.129395,664.105896,0,0,12451.55957,,,
Alm Agua Santa,29-08-2020,16:30:00,2454.431885,664.1350708,0,0,12453.0459,,,
Alm Agua Santa,29-08-2020,16:45:00,2408.378418,632.4134521,0,0,12452.39355,,,
Alm Agua Santa,29-08-2020,17:00:00,2469.799316,654.8071899,0,0,12460.18848,,,
Alm Agua Santa,29-08-2020,17:15:00,2473.446289,647.8920898,0,0,12469.37988,,,
Alm Agua Santa,29-08-2020,17:30:00,2478.100098,652.2993774,0,0,12474.40039,,,
Alm Agua Santa,29-08-2020,17:45:00,2537.51416,619.6162109,0,0,12452.08887,,,
Alm Agua Santa,29-08-2020,18:00:00,2628.827881,620.2099609,0,0,12439.4209,,,
Alm Agua Santa,29-08-2020,18:15:00,2694.587402,612.770813,0,0,12456.59082,,,
Alm Agua Santa,29-08-2020,18:30:00,2886.021484,628.8505249,0,0,12433.90137,,,
Alm Agua Santa,29-08-2020,18:45:00,3237.10498,692.6025391,0,0,12374.47559,,,
Alm Agua Santa,29-08-2020,19:00:00,3631.030762,717.5615845,0,0,12322.28516,,,
Alm Agua Santa,29-08-2020,19:15:00,3759.879395,712.0158081,0,0,12314.33887,,,
Alm Agua Santa,29-08-2020,19:30:00,3834.436768,702.3407593,0,0,12316.98242,,,
Alm Agua Santa,29-08-2020,19:45:00,3870.179932,690.2932739,0,0,12322.89844,,,
Alm Agua Santa,29-08-2020,20:00:00,3896.893066,693.5501709,0,0,12334.85449,,,
Alm Agua Santa,29-08-2020,20:15:00,3910.564697,679.5444336,0,0,12338.29102,,,
Alm Agua Santa,29-08-2020,20:30:00,3890.250732,685.5204468,0,0,12345.08594,,,
Alm Agua Santa,29-08-2020,20:45:00,3925.419678,677.3850708,0,0,12358.05078,,,
Alm Agua Santa,29-08-2020,21:00:00,3902.080566,668.1207275,0,0,12362.29297,,,
Alm Agua Santa,29-08-2020,21:15:00,3864.259766,660.135376,0,0,12372.26855,,,
Alm Agua Santa,29-08-2020,21:30:00,3820.227783,646.0852051,0,0,12384.64258,,,
Alm Agua Santa,29-08-2020,21:45:00,3767.149902,625.0780029,0,0,12379.82422,,,
Alm Agua Santa,29-08-2020,22:00:00,3773.611572,628.7770996,0,0,12387.08105,,,
Alm Agua Santa,29-08-2020,22:15:00,3728.064697,615.7694092,0,0,12389.96289,,,
Alm Agua Santa,29-08-2020,22:30:00,3705.8396,623.0784302,0,0,12402.10449,,,
Alm Agua Santa,29-08-2020,22:45:00,3613.987793,591.4492188,0,0,12422.76758,,,
Alm Agua Santa,29-08-2020,23:00:00,3553.080322,597.1518555,0,0,12435.81543,,,
Alm Agua Santa,29-08-2020,23:15:00,3417.922119,549.413208,0,0,12445.88086,,,
Alm Agua Santa,29-08-2020,23:30:00,3262.346191,522.3584595,0,0,12458.61426,,,
Alm Agua Santa,29-08-2020,23:45:00,3142.046387,514.0255737,0,0,12459.79785,,,
Alm Agua Santa,30-08-2020,0:00:00,4257.514648,733.8862305,0,0,12446.78418,,,
Alm Agua Santa,30-08-2020,0:15:00,5359.165039,985.5571289,0,0,12423.11816,,,
Alm Agua Santa,30-08-2020,0:30:00,5179.868164,968.2277222,0,0,12444.46094,,,
Alm Agua Santa,30-08-2020,0:45:00,4996.95459,958.4963379,0,0,12461.47656,,,
Alm Agua Santa,30-08-2020,1:00:00,4822.455566,937.0913696,0,0,12473.87305,,,
Alm Agua Santa,30-08-2020,1:15:00,4654.629883,953.8146973,0,0,12481.17871,,,
Alm Agua Santa,30-08-2020,1:30:00,4519.35498,968.9196777,0,0,12493.96973,,,
Alm Agua Santa,30-08-2020,1:45:00,4300.944824,893.9298706,0,0,12366.99512,,,
Alm Agua Santa,30-08-2020,2:00:00,4130.95459,872.4525146,0,0,12351.9502,,,
Alm Agua Santa,30-08-2020,2:15:00,4058.43042,910.3104858,0,0,12347.19531,,,
Alm Agua Santa,30-08-2020,2:30:00,4102.572266,1006.211975,0,0,12341.95996,,,
Alm Agua Santa,30-08-2020,2:45:00,4004.046875,986.3384399,0,0,12345.14453,,,
Alm Agua Santa,30-08-2020,3:00:00,3396.346191,765.914856,0,0,12371.52344,,,
Alm Agua Santa,30-08-2020,3:15:00,3160.839111,847.1558838,0,0,12358.67578,,,
Alm Agua Santa,30-08-2020,3:30:00,3086.718506,833.2155151,0,0,12363.17871,,,
Alm Agua Santa,30-08-2020,3:45:00,3030.126221,804.9904785,0,0,12376.19434,,,
Alm Agua Santa,30-08-2020,4:00:00,3018.857422,842.055603,0,0,12379.57813,,,
Alm Agua Santa,30-08-2020,4:15:00,2928.765381,823.828125,0,0,12383.71777,,,
Alm Agua Santa,30-08-2020,4:30:00,2916.782959,831.4943848,0,0,12386.40527,,,
Alm Agua Santa,30-08-2020,4:45:00,2881.481689,816.3456421,0,0,12390.67578,,,
Alm Agua Santa,30-08-2020,5:00:00,2875.724121,849.0206909,0,0,12388.17676,,,
Alm Agua Santa,30-08-2020,5:15:00,2870.099121,833.6846924,0,0,12391.25098,,,
Alm Agua Santa,30-08-2020,5:30:00,2840.565918,834.4314575,0,0,12393.14551,,,
Alm Agua Santa,30-08-2020,5:45:00,2821.870605,818.4013672,0,0,12395.81152,,,
Alm Agua Santa,30-08-2020,6:00:00,2845.318604,837.6954956,0,0,12396.00684,,,
Alm Agua Santa,30-08-2020,6:15:00,2803.258789,808.8163452,0,0,12395.61133,,,
Alm Agua Santa,30-08-2020,6:30:00,2797.297607,810.8450928,0,0,12392.36523,,,
Alm Agua Santa,30-08-2020,6:45:00,2797.42749,811.27771,0,0,12392.35352,,,
Alm Agua Santa,30-08-2020,7:00:00,2655.989502,721.9787598,0,0,12413.59375,,,
Alm Agua Santa,30-08-2020,7:15:00,2315.87085,538.4870605,0,0,12392.78711,,,
Alm Agua Santa,30-08-2020,7:30:00,2460.4729,601.0698242,0,0,12376.65918,,,
Alm Agua Santa,30-08-2020,7:45:00,2518.588135,615.2432861,0,0,12370.9873,,,
Alm Agua Santa,30-08-2020,8:00:00,2763.913574,697.4128418,0,0,12360.84766,,,
Alm Agua Santa,30-08-2020,8:15:00,2853.188477,703.6066284,0,0,12354.70215,,,
Alm Agua Santa,30-08-2020,8:30:00,2927.304443,701.3910522,0,0,12353.44824,,,
Alm Agua Santa,30-08-2020,8:45:00,3026.267334,687.6450195,0,0,12338.60449,,,
Alm Agua Santa,30-08-2020,9:00:00,3158.733398,710.7276001,0,0,12334.0498,,,
Alm Agua Santa,30-08-2020,9:15:00,3260.966064,730.0455322,0,0,12316.38184,,,
Alm Agua Santa,30-08-2020,9:30:00,3378.085205,740.5622559,0,0,12302.28418,,,
Alm Agua Santa,30-08-2020,9:45:00,3481.485107,743.9560547,0,0,12293.55859,,,
Alm Agua Santa,30-08-2020,10:00:00,3538.315918,764.0357056,0,0,12276.3877,,,
Alm Agua Santa,30-08-2020,10:15:00,3682.984131,848.2261353,0,0,12414.72656,,,
Alm Agua Santa,30-08-2020,10:30:00,3778.053467,880.4393311,0,0,12415.77441,,,
Alm Agua Santa,30-08-2020,10:45:00,4031.135254,978.378418,0,0,12397.74805,,,
Alm Agua Santa,30-08-2020,11:00:00,4146.377441,1018.087585,0,0,12381.64063,,,
Alm Agua Santa,30-08-2020,11:15:00,4235.243164,1072.972168,0,0,12372.92773,,,
Alm Agua Santa,30-08-2020,11:30:00,4339.740234,1088.996094,0,0,12360.89551,,,
Alm Agua Santa,30-08-2020,11:45:00,4332.174316,1111.786987,0,0,12353.54688,,,
Alm Agua Santa,30-08-2020,12:00:00,4380.366211,1131.731567,0,0,12351.9502,,,
Alm Agua Santa,30-08-2020,12:15:00,4469.661133,1166.094727,0,0,12349.4043,,,
Alm Agua Santa,30-08-2020,12:30:00,4463.293457,1177.477661,0,0,12341.76758,,,
Alm Agua Santa,30-08-2020,12:45:00,4472.978516,1167.628784,0,0,12331.83105,,,
Alm Agua Santa,30-08-2020,13:00:00,4529.324707,1188.271484,0,0,12316.76563,,,
Alm Agua Santa,30-08-2020,13:15:00,4586.18457,1211.710083,0,0,12303.16895,,,
Alm Agua Santa,30-08-2020,13:30:00,4661.795898,1221.292236,0,0,12293.7959,,,
Alm Agua Santa,30-08-2020,13:45:00,4767.48584,1237.922485,0,0,12288.16895,,,
Alm Agua Santa,30-08-2020,14:00:00,4774.310547,1254.670776,0,0,12289.03027,,,
Alm Agua Santa,30-08-2020,14:15:00,4746.189453,1256.64624,0,0,12298.37891,,,
Alm Agua Santa,30-08-2020,14:30:00,4657.479492,1224.288574,0,0,12308.52344,,,
